FamilyID	Bombus_bifarius<1>	Bombus_pyrosoma<2>	Bombus_affinis<3>	Bombus_terrestris<4>	<5>	<6>	<7>
N0.HOG0000649	0	1	0	0	0	0	0
N0.HOG0000650	1	0	0	0	0	0	0
N0.HOG0000651	1	0	0	0	0	0	0
N0.HOG0000652	0	0	0	1	0	0	0
N0.HOG0000653	1	0	0	0	0	0	0
N0.HOG0000654	1	0	0	0	0	0	0
N0.HOG0000655	1	0	0	0	0	0	0
N0.HOG0000656	1	0	0	0	0	0	0
N0.HOG0000657	1	0	0	0	0	0	0
N0.HOG0000658	1	0	0	0	0	0	0
N0.HOG0000659	0	0	1	0	0	0	0
N0.HOG0000660	0	1	0	0	0	0	0
N0.HOG0000662	1	0	0	0	0	0	0
N0.HOG0000663	0	-1	-1	0	0	0	0
N0.HOG0000664	0	-1	-1	0	0	0	0
N0.HOG0000665	0	1	0	0	0	0	0
N0.HOG0000666	1	0	0	0	0	0	0
N0.HOG0000667	1	-1	0	0	0	-1	0
N0.HOG0000668	0	1	0	0	0	0	0
N0.HOG0000669	1	0	0	0	0	0	0
N0.HOG0000671	0	3	0	0	0	0	-1
N0.HOG0000672	0	-1	-2	0	0	0	0
N0.HOG0000674	0	3	0	0	0	0	-1
N0.HOG0000676	0	0	0	0	0	0	0
N0.HOG0000677	0	0	0	0	0	0	0
N0.HOG0000678	0	0	0	0	0	0	0
N0.HOG0000679	0	0	0	0	0	0	0
N0.HOG0000680	0	0	0	0	0	0	0
N0.HOG0000681	0	0	0	0	0	0	0
N0.HOG0000682	0	0	0	0	0	0	0
N0.HOG0000683	0	0	0	0	0	0	0
N0.HOG0000684	0	0	0	0	0	0	0
N0.HOG0000685	0	0	0	0	0	0	0
N0.HOG0000686	0	0	0	0	0	0	0
N0.HOG0000687	0	0	0	0	0	0	0
N0.HOG0000688	0	0	0	0	0	0	0
N0.HOG0000689	0	0	0	0	0	0	0
N0.HOG0000690	0	0	0	0	0	0	0
N0.HOG0000691	0	0	0	0	0	0	0
N0.HOG0000692	0	0	0	0	0	0	0
N0.HOG0000693	0	0	0	0	0	0	0
N0.HOG0000694	0	0	0	0	0	0	0
N0.HOG0000695	0	0	0	0	0	0	0
N0.HOG0000696	0	0	0	0	0	0	0
N0.HOG0000697	0	0	0	0	0	0	0
N0.HOG0000698	0	0	0	0	0	0	0
N0.HOG0000699	0	0	0	0	0	0	0
N0.HOG0000700	0	0	0	0	0	0	0
N0.HOG0000701	0	0	0	0	0	0	0
N0.HOG0000702	0	0	0	0	0	0	0
N0.HOG0000703	0	0	0	0	0	0	0
N0.HOG0000704	0	0	0	0	0	0	0
N0.HOG0000705	0	0	0	0	0	0	0
N0.HOG0000706	0	0	0	0	0	0	0
N0.HOG0000707	0	0	0	0	0	0	0
N0.HOG0000708	0	0	0	0	0	0	0
N0.HOG0000709	0	0	0	0	0	0	0
N0.HOG0000710	0	0	0	0	0	0	0
N0.HOG0000711	0	0	0	0	0	0	0
N0.HOG0000712	0	0	0	0	0	0	0
N0.HOG0000713	0	0	0	0	0	0	0
N0.HOG0000714	0	0	0	0	0	0	0
N0.HOG0000715	0	0	0	0	0	0	0
N0.HOG0000716	0	0	0	0	0	0	0
N0.HOG0000717	0	0	0	0	0	0	0
N0.HOG0000718	0	0	0	0	0	0	0
N0.HOG0000719	0	0	0	0	0	0	0
N0.HOG0000720	0	0	0	0	0	0	0
N0.HOG0000721	0	0	0	0	0	0	0
N0.HOG0000722	0	0	0	0	0	0	0
N0.HOG0000723	0	0	0	0	0	0	0
N0.HOG0000724	0	0	0	0	0	0	0
N0.HOG0000725	0	0	0	0	0	0	0
N0.HOG0000726	0	0	0	0	0	0	0
N0.HOG0000727	0	0	0	0	0	0	0
N0.HOG0000728	0	0	0	0	0	0	0
N0.HOG0000729	0	0	0	0	0	0	0
N0.HOG0000730	0	0	0	0	0	0	0
N0.HOG0000731	0	0	0	0	0	0	0
N0.HOG0000732	0	0	0	0	0	0	0
N0.HOG0000733	0	0	0	0	0	0	0
N0.HOG0000734	0	0	0	0	0	0	0
N0.HOG0000735	0	0	0	0	0	0	0
N0.HOG0000736	0	0	0	0	0	0	0
N0.HOG0000737	0	0	0	0	0	0	0
N0.HOG0000738	0	0	0	0	0	0	0
N0.HOG0000739	0	0	0	0	0	0	0
N0.HOG0000740	0	0	0	0	0	0	0
N0.HOG0000741	0	0	0	0	0	0	0
N0.HOG0000742	0	0	0	0	0	0	0
N0.HOG0000743	0	0	0	0	0	0	0
N0.HOG0000744	0	0	0	0	0	0	0
N0.HOG0000745	0	0	0	0	0	0	0
N0.HOG0000746	0	0	0	0	0	0	0
N0.HOG0000747	0	0	0	0	0	0	0
N0.HOG0000748	0	0	0	0	0	0	0
N0.HOG0000749	0	0	0	0	0	0	0
N0.HOG0000750	0	0	0	0	0	0	0
N0.HOG0000751	0	0	0	0	0	0	0
N0.HOG0000752	0	0	0	0	0	0	0
N0.HOG0000753	0	0	0	0	0	0	0
N0.HOG0000754	0	0	0	0	0	0	0
N0.HOG0000755	0	0	0	0	0	0	0
N0.HOG0000756	0	0	0	0	0	0	0
N0.HOG0000757	0	0	0	0	0	0	0
N0.HOG0000758	0	0	0	0	0	0	0
N0.HOG0000759	0	0	0	0	0	0	0
N0.HOG0000760	0	0	0	0	0	0	0
N0.HOG0000761	0	0	0	0	0	0	0
N0.HOG0000762	0	0	0	0	0	0	0
N0.HOG0000763	0	0	0	0	0	0	0
N0.HOG0000764	0	0	0	0	0	0	0
N0.HOG0000765	0	0	0	0	0	0	0
N0.HOG0000766	0	0	0	0	0	0	0
N0.HOG0000767	0	0	0	0	0	0	0
N0.HOG0000768	0	0	0	0	0	0	0
N0.HOG0000769	0	0	0	0	0	0	0
N0.HOG0000770	0	0	0	0	0	0	0
N0.HOG0000771	0	0	0	0	0	0	0
N0.HOG0000772	0	0	0	0	0	0	0
N0.HOG0000773	0	0	0	0	0	0	0
N0.HOG0000774	0	0	0	0	0	0	0
N0.HOG0000775	0	0	0	0	0	0	0
N0.HOG0000776	0	0	0	0	0	0	0
N0.HOG0000777	0	0	0	0	0	0	0
N0.HOG0000778	0	0	0	0	0	0	0
N0.HOG0000779	0	0	0	0	0	0	0
N0.HOG0000780	0	0	0	0	0	0	0
N0.HOG0000781	0	0	0	0	0	0	0
N0.HOG0000782	0	0	0	0	0	0	0
N0.HOG0000783	0	0	0	0	0	0	0
N0.HOG0000784	0	0	0	0	0	0	0
N0.HOG0000785	0	0	0	0	0	0	0
N0.HOG0000786	0	0	0	0	0	0	0
N0.HOG0000787	0	0	0	0	0	0	0
N0.HOG0000788	0	0	0	0	0	0	0
N0.HOG0000789	0	0	0	0	0	0	0
N0.HOG0000790	0	0	0	0	0	0	0
N0.HOG0000791	0	0	0	0	0	0	0
N0.HOG0000792	0	0	0	0	0	0	0
N0.HOG0000793	0	0	0	0	0	0	0
N0.HOG0000794	0	0	0	0	0	0	0
N0.HOG0000795	0	0	0	0	0	0	0
N0.HOG0000796	0	0	0	0	0	0	0
N0.HOG0000797	0	0	0	0	0	0	0
N0.HOG0000798	0	0	0	0	0	0	0
N0.HOG0000799	0	0	0	0	0	0	0
N0.HOG0000800	0	0	0	0	0	0	0
N0.HOG0000801	0	0	0	0	0	0	0
N0.HOG0000802	0	0	0	0	0	0	0
N0.HOG0000803	0	0	0	0	0	0	0
N0.HOG0000804	0	0	0	0	0	0	0
N0.HOG0000805	0	0	0	0	0	0	0
N0.HOG0000806	0	0	0	0	0	0	0
N0.HOG0000807	0	0	0	0	0	0	0
N0.HOG0000808	0	0	0	0	0	0	0
N0.HOG0000809	0	0	0	0	0	0	0
N0.HOG0000810	0	0	0	0	0	0	0
N0.HOG0000811	0	0	0	0	0	0	0
N0.HOG0000812	0	0	0	0	0	0	0
N0.HOG0000813	0	0	0	0	0	0	0
N0.HOG0000814	0	0	0	0	0	0	0
N0.HOG0000815	0	0	0	0	0	0	0
N0.HOG0000816	0	0	0	0	0	0	0
N0.HOG0000817	0	0	0	0	0	0	0
N0.HOG0000818	0	0	0	0	0	0	0
N0.HOG0000819	0	0	0	0	0	0	0
N0.HOG0000820	0	0	0	0	0	0	0
N0.HOG0000821	0	0	0	0	0	0	0
N0.HOG0000822	0	0	0	0	0	0	0
N0.HOG0000823	0	0	0	0	0	0	0
N0.HOG0000824	0	0	0	0	0	0	0
N0.HOG0000825	0	0	0	0	0	0	0
N0.HOG0000826	0	0	0	0	0	0	0
N0.HOG0000827	0	0	0	0	0	0	0
N0.HOG0000828	0	0	0	0	0	0	0
N0.HOG0000829	0	0	0	0	0	0	0
N0.HOG0000830	0	0	0	0	0	0	0
N0.HOG0000831	0	0	0	0	0	0	0
N0.HOG0000832	0	0	0	0	0	0	0
N0.HOG0000833	0	0	0	0	0	0	0
N0.HOG0000834	0	0	0	0	0	0	0
N0.HOG0000835	0	0	0	0	0	0	0
N0.HOG0000836	0	0	0	0	0	0	0
N0.HOG0000837	0	0	0	0	0	0	0
N0.HOG0000838	0	0	0	0	0	0	0
N0.HOG0000839	0	0	0	0	0	0	0
N0.HOG0000840	0	0	0	0	0	0	0
N0.HOG0000841	0	0	0	0	0	0	0
N0.HOG0000842	0	0	0	0	0	0	0
N0.HOG0000843	0	0	0	0	0	0	0
N0.HOG0000844	0	0	0	0	0	0	0
N0.HOG0000845	0	0	0	0	0	0	0
N0.HOG0000846	0	0	0	0	0	0	0
N0.HOG0000847	0	0	0	0	0	0	0
N0.HOG0000848	0	0	0	0	0	0	0
N0.HOG0000849	0	0	0	0	0	0	0
N0.HOG0000850	0	0	0	0	0	0	0
N0.HOG0000851	0	0	0	0	0	0	0
N0.HOG0000852	0	0	0	0	0	0	0
N0.HOG0000853	0	0	0	0	0	0	0
N0.HOG0000854	0	0	0	0	0	0	0
N0.HOG0000855	0	0	0	0	0	0	0
N0.HOG0000856	0	0	0	0	0	0	0
N0.HOG0000857	0	0	0	0	0	0	0
N0.HOG0000858	0	0	0	0	0	0	0
N0.HOG0000859	0	0	0	0	0	0	0
N0.HOG0000860	0	0	0	0	0	0	0
N0.HOG0000861	0	0	0	0	0	0	0
N0.HOG0000862	0	0	0	0	0	0	0
N0.HOG0000863	0	0	0	0	0	0	0
N0.HOG0000864	0	0	0	0	0	0	0
N0.HOG0000865	0	0	0	0	0	0	0
N0.HOG0000866	0	0	0	0	0	0	0
N0.HOG0000867	0	0	0	0	0	0	0
N0.HOG0000868	0	0	0	0	0	0	0
N0.HOG0000869	0	0	0	0	0	0	0
N0.HOG0000870	0	0	0	0	0	0	0
N0.HOG0000871	0	0	0	0	0	0	0
N0.HOG0000872	0	0	0	0	0	0	0
N0.HOG0000873	0	0	0	0	0	0	0
N0.HOG0000874	0	0	0	0	0	0	0
N0.HOG0000875	0	0	0	0	0	0	0
N0.HOG0000876	0	0	0	0	0	0	0
N0.HOG0000877	0	0	0	0	0	0	0
N0.HOG0000878	0	0	0	0	0	0	0
N0.HOG0000879	0	0	0	0	0	0	0
N0.HOG0000880	0	0	0	0	0	0	0
N0.HOG0000881	0	0	0	0	0	0	0
N0.HOG0000882	0	0	0	0	0	0	0
N0.HOG0000883	0	0	0	0	0	0	0
N0.HOG0000884	0	0	0	0	0	0	0
N0.HOG0000885	0	0	0	0	0	0	0
N0.HOG0000886	0	0	0	0	0	0	0
N0.HOG0000887	0	0	0	0	0	0	0
N0.HOG0000888	0	0	0	0	0	0	0
N0.HOG0000889	0	0	0	0	0	0	0
N0.HOG0000890	0	0	0	0	0	0	0
N0.HOG0000891	0	0	0	0	0	0	0
N0.HOG0000892	0	0	0	0	0	0	0
N0.HOG0000893	0	0	0	0	0	0	0
N0.HOG0000894	0	0	0	0	0	0	0
N0.HOG0000895	0	0	0	0	0	0	0
N0.HOG0000896	0	0	0	0	0	0	0
N0.HOG0000897	0	0	0	0	0	0	0
N0.HOG0000898	0	0	0	0	0	0	0
N0.HOG0000899	0	0	0	0	0	0	0
N0.HOG0000900	0	0	0	0	0	0	0
N0.HOG0000901	0	0	0	0	0	0	0
N0.HOG0000902	0	0	0	0	0	0	0
N0.HOG0000903	0	0	0	0	0	0	0
N0.HOG0000904	0	0	0	0	0	0	0
N0.HOG0000905	0	0	0	0	0	0	0
N0.HOG0000906	0	0	0	0	0	0	0
N0.HOG0000907	0	0	0	0	0	0	0
N0.HOG0000908	0	0	0	0	0	0	0
N0.HOG0000909	0	0	0	0	0	0	0
N0.HOG0000910	0	0	0	0	0	0	0
N0.HOG0000911	0	0	0	0	0	0	0
N0.HOG0000912	0	0	0	0	0	0	0
N0.HOG0000913	0	0	0	0	0	0	0
N0.HOG0000914	0	0	0	0	0	0	0
N0.HOG0000915	0	0	0	0	0	0	0
N0.HOG0000916	0	0	0	0	0	0	0
N0.HOG0000917	0	0	0	0	0	0	0
N0.HOG0000918	0	0	0	0	0	0	0
N0.HOG0000919	0	0	0	0	0	0	0
N0.HOG0000920	0	0	0	0	0	0	0
N0.HOG0000921	0	0	0	0	0	0	0
N0.HOG0000922	0	0	0	0	0	0	0
N0.HOG0000923	0	0	0	0	0	0	0
N0.HOG0000924	0	0	0	0	0	0	0
N0.HOG0000925	0	0	0	0	0	0	0
N0.HOG0000926	0	0	0	0	0	0	0
N0.HOG0000927	0	0	0	0	0	0	0
N0.HOG0000928	0	0	0	0	0	0	0
N0.HOG0000929	0	0	0	0	0	0	0
N0.HOG0000930	0	0	0	0	0	0	0
N0.HOG0000931	0	0	0	0	0	0	0
N0.HOG0000932	0	0	0	0	0	0	0
N0.HOG0000933	0	0	0	0	0	0	0
N0.HOG0000934	0	0	0	0	0	0	0
N0.HOG0000935	0	0	0	0	0	0	0
N0.HOG0000936	0	0	0	0	0	0	0
N0.HOG0000937	0	0	0	0	0	0	0
N0.HOG0000938	0	0	0	0	0	0	0
N0.HOG0000939	0	0	0	0	0	0	0
N0.HOG0000940	0	0	0	0	0	0	0
N0.HOG0000941	0	0	0	0	0	0	0
N0.HOG0000942	0	0	0	0	0	0	0
N0.HOG0000943	0	0	0	0	0	0	0
N0.HOG0000944	0	0	0	0	0	0	0
N0.HOG0000945	0	0	0	0	0	0	0
N0.HOG0000946	0	0	0	0	0	0	0
N0.HOG0000947	0	0	0	0	0	0	0
N0.HOG0000948	0	0	0	0	0	0	0
N0.HOG0000949	0	0	0	0	0	0	0
N0.HOG0000950	0	0	0	0	0	0	0
N0.HOG0000951	0	0	0	0	0	0	0
N0.HOG0000952	0	0	0	0	0	0	0
N0.HOG0000953	0	0	0	0	0	0	0
N0.HOG0000954	0	0	0	0	0	0	0
N0.HOG0000955	0	0	0	0	0	0	0
N0.HOG0000956	0	0	0	0	0	0	0
N0.HOG0000957	0	0	0	0	0	0	0
N0.HOG0000958	0	0	0	0	0	0	0
N0.HOG0000959	0	0	0	0	0	0	0
N0.HOG0000960	0	0	0	0	0	0	0
N0.HOG0000961	0	0	0	0	0	0	0
N0.HOG0000962	0	0	0	0	0	0	0
N0.HOG0000963	0	0	0	0	0	0	0
N0.HOG0000964	0	0	0	0	0	0	0
N0.HOG0000965	0	0	0	0	0	0	0
N0.HOG0000966	0	0	0	0	0	0	0
N0.HOG0000967	0	0	0	0	0	0	0
N0.HOG0000968	0	0	0	0	0	0	0
N0.HOG0000969	0	0	0	0	0	0	0
N0.HOG0000970	0	0	0	0	0	0	0
N0.HOG0000971	0	0	0	0	0	0	0
N0.HOG0000972	0	0	0	0	0	0	0
N0.HOG0000973	0	0	0	0	0	0	0
N0.HOG0000974	0	0	0	0	0	0	0
N0.HOG0000975	0	0	0	0	0	0	0
N0.HOG0000976	0	0	0	0	0	0	0
N0.HOG0000977	0	0	0	0	0	0	0
N0.HOG0000978	0	0	0	0	0	0	0
N0.HOG0000979	0	0	0	0	0	0	0
N0.HOG0000980	0	0	0	0	0	0	0
N0.HOG0000981	0	0	0	0	0	0	0
N0.HOG0000982	0	0	0	0	0	0	0
N0.HOG0000983	0	0	0	0	0	0	0
N0.HOG0000984	0	0	0	0	0	0	0
N0.HOG0000985	0	0	0	0	0	0	0
N0.HOG0000986	0	0	0	0	0	0	0
N0.HOG0000987	0	0	0	0	0	0	0
N0.HOG0000988	0	0	0	0	0	0	0
N0.HOG0000989	0	0	0	0	0	0	0
N0.HOG0000990	0	0	0	0	0	0	0
N0.HOG0000991	0	0	0	0	0	0	0
N0.HOG0000992	0	0	0	0	0	0	0
N0.HOG0000993	0	0	0	0	0	0	0
N0.HOG0000994	0	0	0	0	0	0	0
N0.HOG0000995	0	0	0	0	0	0	0
N0.HOG0000996	0	0	0	0	0	0	0
N0.HOG0000997	0	0	0	0	0	0	0
N0.HOG0000998	0	0	0	0	0	0	0
N0.HOG0000999	0	0	0	0	0	0	0
N0.HOG0001000	0	0	0	0	0	0	0
N0.HOG0001001	0	0	0	0	0	0	0
N0.HOG0001002	0	0	0	0	0	0	0
N0.HOG0001003	0	0	0	0	0	0	0
N0.HOG0001004	0	0	0	0	0	0	0
N0.HOG0001005	0	0	0	0	0	0	0
N0.HOG0001006	0	0	0	0	0	0	0
N0.HOG0001007	0	0	0	0	0	0	0
N0.HOG0001008	0	0	0	0	0	0	0
N0.HOG0001009	0	0	0	0	0	0	0
N0.HOG0001010	0	0	0	0	0	0	0
N0.HOG0001011	0	0	0	0	0	0	0
N0.HOG0001012	0	0	0	0	0	0	0
N0.HOG0001013	0	0	0	0	0	0	0
N0.HOG0001014	0	0	0	0	0	0	0
N0.HOG0001015	0	0	0	0	0	0	0
N0.HOG0001016	0	0	0	0	0	0	0
N0.HOG0001017	0	0	0	0	0	0	0
N0.HOG0001018	0	0	0	0	0	0	0
N0.HOG0001019	0	0	0	0	0	0	0
N0.HOG0001020	0	0	0	0	0	0	0
N0.HOG0001021	0	0	0	0	0	0	0
N0.HOG0001022	0	0	0	0	0	0	0
N0.HOG0001023	0	0	0	0	0	0	0
N0.HOG0001024	0	0	0	0	0	0	0
N0.HOG0001025	0	0	0	0	0	0	0
N0.HOG0001026	0	0	0	0	0	0	0
N0.HOG0001027	0	0	0	0	0	0	0
N0.HOG0001028	0	0	0	0	0	0	0
N0.HOG0001029	0	0	0	0	0	0	0
N0.HOG0001030	0	0	0	0	0	0	0
N0.HOG0001031	0	0	0	0	0	0	0
N0.HOG0001032	0	0	0	0	0	0	0
N0.HOG0001033	0	0	0	0	0	0	0
N0.HOG0001034	0	0	0	0	0	0	0
N0.HOG0001035	0	0	0	0	0	0	0
N0.HOG0001036	0	0	0	0	0	0	0
N0.HOG0001037	0	0	0	0	0	0	0
N0.HOG0001038	0	0	0	0	0	0	0
N0.HOG0001039	0	0	0	0	0	0	0
N0.HOG0001040	0	0	0	0	0	0	0
N0.HOG0001041	0	0	0	0	0	0	0
N0.HOG0001042	0	0	0	0	0	0	0
N0.HOG0001043	0	0	0	0	0	0	0
N0.HOG0001044	0	0	0	0	0	0	0
N0.HOG0001045	0	0	0	0	0	0	0
N0.HOG0001046	0	0	0	0	0	0	0
N0.HOG0001047	0	0	0	0	0	0	0
N0.HOG0001048	0	0	0	0	0	0	0
N0.HOG0001049	0	0	0	0	0	0	0
N0.HOG0001050	0	0	0	0	0	0	0
N0.HOG0001051	0	0	0	0	0	0	0
N0.HOG0001052	0	0	0	0	0	0	0
N0.HOG0001053	0	0	0	0	0	0	0
N0.HOG0001054	0	0	0	0	0	0	0
N0.HOG0001055	0	0	0	0	0	0	0
N0.HOG0001056	0	0	0	0	0	0	0
N0.HOG0001057	0	0	0	0	0	0	0
N0.HOG0001058	0	0	0	0	0	0	0
N0.HOG0001059	0	0	0	0	0	0	0
N0.HOG0001060	0	0	0	0	0	0	0
N0.HOG0001061	0	0	0	0	0	0	0
N0.HOG0001062	0	0	0	0	0	0	0
N0.HOG0001063	0	0	0	0	0	0	0
N0.HOG0001064	0	0	0	0	0	0	0
N0.HOG0001065	0	0	0	0	0	0	0
N0.HOG0001066	0	0	0	0	0	0	0
N0.HOG0001067	0	0	0	0	0	0	0
N0.HOG0001068	0	0	0	0	0	0	0
N0.HOG0001069	0	0	0	0	0	0	0
N0.HOG0001070	0	0	0	0	0	0	0
N0.HOG0001071	0	0	0	0	0	0	0
N0.HOG0001072	0	0	0	0	0	0	0
N0.HOG0001073	0	0	0	0	0	0	0
N0.HOG0001074	0	0	0	0	0	0	0
N0.HOG0001075	0	0	0	0	0	0	0
N0.HOG0001076	0	0	0	0	0	0	0
N0.HOG0001077	0	0	0	0	0	0	0
N0.HOG0001078	0	0	0	0	0	0	0
N0.HOG0001079	0	0	0	0	0	0	0
N0.HOG0001080	0	0	0	0	0	0	0
N0.HOG0001081	0	0	0	0	0	0	0
N0.HOG0001082	0	0	0	0	0	0	0
N0.HOG0001083	0	0	0	0	0	0	0
N0.HOG0001084	0	0	0	0	0	0	0
N0.HOG0001085	0	0	0	0	0	0	0
N0.HOG0001086	0	0	0	0	0	0	0
N0.HOG0001087	0	0	0	0	0	0	0
N0.HOG0001088	0	0	0	0	0	0	0
N0.HOG0001089	0	0	0	0	0	0	0
N0.HOG0001090	0	0	0	0	0	0	0
N0.HOG0001091	0	0	0	0	0	0	0
N0.HOG0001092	0	0	0	0	0	0	0
N0.HOG0001093	0	0	0	0	0	0	0
N0.HOG0001094	0	0	0	0	0	0	0
N0.HOG0001095	0	0	0	0	0	0	0
N0.HOG0001096	0	0	0	0	0	0	0
N0.HOG0001097	0	0	0	0	0	0	0
N0.HOG0001098	0	0	0	0	0	0	0
N0.HOG0001099	0	0	0	0	0	0	0
N0.HOG0001100	0	0	0	0	0	0	0
N0.HOG0001101	0	0	0	0	0	0	0
N0.HOG0001102	0	0	0	0	0	0	0
N0.HOG0001103	0	0	0	0	0	0	0
N0.HOG0001104	0	0	0	0	0	0	0
N0.HOG0001105	0	0	0	0	0	0	0
N0.HOG0001106	0	0	0	0	0	0	0
N0.HOG0001107	0	0	0	0	0	0	0
N0.HOG0001108	0	0	0	0	0	0	0
N0.HOG0001109	0	0	0	0	0	0	0
N0.HOG0001110	0	0	0	0	0	0	0
N0.HOG0001111	0	0	0	0	0	0	0
N0.HOG0001112	0	0	0	0	0	0	0
N0.HOG0001113	0	0	0	0	0	0	0
N0.HOG0001114	0	0	0	0	0	0	0
N0.HOG0001115	0	0	0	0	0	0	0
N0.HOG0001116	0	0	0	0	0	0	0
N0.HOG0001117	0	0	0	0	0	0	0
N0.HOG0001118	0	0	0	0	0	0	0
N0.HOG0001119	0	0	0	0	0	0	0
N0.HOG0001120	0	0	0	0	0	0	0
N0.HOG0001121	0	0	0	0	0	0	0
N0.HOG0001122	0	0	0	0	0	0	0
N0.HOG0001123	0	0	0	0	0	0	0
N0.HOG0001124	0	0	0	0	0	0	0
N0.HOG0001125	0	0	0	0	0	0	0
N0.HOG0001126	0	0	0	0	0	0	0
N0.HOG0001127	0	0	0	0	0	0	0
N0.HOG0001128	0	0	0	0	0	0	0
N0.HOG0001129	0	0	0	0	0	0	0
N0.HOG0001130	0	0	0	0	0	0	0
N0.HOG0001131	0	0	0	0	0	0	0
N0.HOG0001132	0	0	0	0	0	0	0
N0.HOG0001133	0	0	0	0	0	0	0
N0.HOG0001134	0	0	0	0	0	0	0
N0.HOG0001135	0	0	0	0	0	0	0
N0.HOG0001136	0	0	0	0	0	0	0
N0.HOG0001137	0	0	0	0	0	0	0
N0.HOG0001138	0	0	0	0	0	0	0
N0.HOG0001139	0	0	0	0	0	0	0
N0.HOG0001140	0	0	0	0	0	0	0
N0.HOG0001141	0	0	0	0	0	0	0
N0.HOG0001142	0	0	0	0	0	0	0
N0.HOG0001143	0	0	0	0	0	0	0
N0.HOG0001144	0	0	0	0	0	0	0
N0.HOG0001145	0	0	0	0	0	0	0
N0.HOG0001146	0	0	0	0	0	0	0
N0.HOG0001147	0	0	0	0	0	0	0
N0.HOG0001148	0	0	0	0	0	0	0
N0.HOG0001149	0	0	0	0	0	0	0
N0.HOG0001150	0	0	0	0	0	0	0
N0.HOG0001151	0	0	0	0	0	0	0
N0.HOG0001152	0	0	0	0	0	0	0
N0.HOG0001153	0	0	0	0	0	0	0
N0.HOG0001154	0	0	0	0	0	0	0
N0.HOG0001155	0	0	0	0	0	0	0
N0.HOG0001156	0	0	0	0	0	0	0
N0.HOG0001157	0	0	0	0	0	0	0
N0.HOG0001158	0	0	0	0	0	0	0
N0.HOG0001159	0	0	0	0	0	0	0
N0.HOG0001160	0	0	0	0	0	0	0
N0.HOG0001161	0	0	0	0	0	0	0
N0.HOG0001162	0	0	0	0	0	0	0
N0.HOG0001163	0	0	0	0	0	0	0
N0.HOG0001164	0	0	0	0	0	0	0
N0.HOG0001165	0	0	0	0	0	0	0
N0.HOG0001166	0	0	0	0	0	0	0
N0.HOG0001167	0	0	0	0	0	0	0
N0.HOG0001168	0	0	0	0	0	0	0
N0.HOG0001169	0	0	0	0	0	0	0
N0.HOG0001170	0	0	0	0	0	0	0
N0.HOG0001171	0	0	0	0	0	0	0
N0.HOG0001172	0	0	0	0	0	0	0
N0.HOG0001173	0	0	0	0	0	0	0
N0.HOG0001174	0	0	0	0	0	0	0
N0.HOG0001175	0	0	0	0	0	0	0
N0.HOG0001176	0	0	0	0	0	0	0
N0.HOG0001177	0	0	0	0	0	0	0
N0.HOG0001178	0	0	0	0	0	0	0
N0.HOG0001179	0	0	0	0	0	0	0
N0.HOG0001180	0	0	0	0	0	0	0
N0.HOG0001181	0	0	0	0	0	0	0
N0.HOG0001182	0	0	0	0	0	0	0
N0.HOG0001183	0	0	0	0	0	0	0
N0.HOG0001184	0	0	0	0	0	0	0
N0.HOG0001185	0	0	0	0	0	0	0
N0.HOG0001186	0	0	0	0	0	0	0
N0.HOG0001187	0	0	0	0	0	0	0
N0.HOG0001188	0	0	0	0	0	0	0
N0.HOG0001189	0	0	0	0	0	0	0
N0.HOG0001190	0	0	0	0	0	0	0
N0.HOG0001191	0	0	0	0	0	0	0
N0.HOG0001192	0	0	0	0	0	0	0
N0.HOG0001193	0	0	0	0	0	0	0
N0.HOG0001194	0	0	0	0	0	0	0
N0.HOG0001195	0	0	0	0	0	0	0
N0.HOG0001196	0	0	0	0	0	0	0
N0.HOG0001197	0	0	0	0	0	0	0
N0.HOG0001198	0	0	0	0	0	0	0
N0.HOG0001199	0	0	0	0	0	0	0
N0.HOG0001200	0	0	0	0	0	0	0
N0.HOG0001201	0	0	0	0	0	0	0
N0.HOG0001202	0	0	0	0	0	0	0
N0.HOG0001203	0	0	0	0	0	0	0
N0.HOG0001204	0	0	0	0	0	0	0
N0.HOG0001205	0	0	0	0	0	0	0
N0.HOG0001206	0	0	0	0	0	0	0
N0.HOG0001207	0	0	0	0	0	0	0
N0.HOG0001208	0	0	0	0	0	0	0
N0.HOG0001209	0	0	0	0	0	0	0
N0.HOG0001210	0	0	0	0	0	0	0
N0.HOG0001211	0	0	0	0	0	0	0
N0.HOG0001212	0	0	0	0	0	0	0
N0.HOG0001213	0	0	0	0	0	0	0
N0.HOG0001214	0	0	0	0	0	0	0
N0.HOG0001215	0	0	0	0	0	0	0
N0.HOG0001216	0	0	0	0	0	0	0
N0.HOG0001217	0	0	0	0	0	0	0
N0.HOG0001218	0	0	0	0	0	0	0
N0.HOG0001219	0	0	0	0	0	0	0
N0.HOG0001220	0	0	0	0	0	0	0
N0.HOG0001221	0	0	0	0	0	0	0
N0.HOG0001222	0	0	0	0	0	0	0
N0.HOG0001223	0	0	0	0	0	0	0
N0.HOG0001224	0	0	0	0	0	0	0
N0.HOG0001225	0	0	0	0	0	0	0
N0.HOG0001226	0	0	0	0	0	0	0
N0.HOG0001227	0	0	0	0	0	0	0
N0.HOG0001228	0	0	0	0	0	0	0
N0.HOG0001229	0	0	0	0	0	0	0
N0.HOG0001230	0	0	0	0	0	0	0
N0.HOG0001231	0	0	0	0	0	0	0
